epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
96,test,125000,45,20728.888888888887,808,56668,0.00125,24000000,1000000,2005.61,0,6000000,77962.250065,144.23752700000477,866.6260618846845
97,train,250000,201,18908.179104477596,728,58676,0.0025,24250000,1000000,2064.67,27.957781885014985,6062500,78645.124621,682.8731600000028,366.1001993400926
97,test,125000,72,23320.277777777766,2844,56920,0.00125,24250000,1000000,2049.23,0,6062500,78790.62543799999,144.4351319999987,865.4404109936434
98,train,250000,211,17904.379146919448,1328,47676,0.0025,24500000,1000000,2045.95,28.776119565081554,6125000,79468.396721,677.7698440000095,368.8567766965987
98,test,125000,68,20860.47058823529,1376,47292,0.00125,24500000,1000000,2038.0,0,6125000,79613.167213,144.61993200000143,864.3345234044141
99,train,250000,170,19728.752941176466,2372,58504,0.0025,24750000,1000000,2014.25,29.250805505406028,6187500,80290.507636,677.3390740000032,369.0913599943871
99,test,125000,59,21592.067796610176,3192,40092,0.00125,24750000,1000000,1985.53,0,6187500,80434.86052599999,144.199855999992,866.8524606571517
100,train,250000,176,18474.545454545452,1600,49756,0.0025,25000000,1000000,1900.75,26.374770797790298,6250000,81111.58705399999,676.7251109999925,369.4262203903983
100,test,125000,74,17073.729729729723,704,54480,0.00125,25000000,1000000,1879.15,0,6250000,81256.381759,144.63690599999973,864.233088614328
101,train,250000,191,17533.738219895287,1484,56432,0.0025,25250000,1000000,1836.05,25.372508212137973,6312500,81934.46973,678.086559000003,368.68449415762404
101,test,125000,75,19815.68,3016,56604,0.00125,25250000,1000000,1859.49,0,6312500,82079.229582,144.3794290000078,865.7743063936986
102,train,250000,202,18010.079207920797,8,55460,0.0025,25500000,1000000,1884.3,25.062073031836491,6375000,82757.460526,678.2295310000045,368.606774805856
102,test,125000,92,14638.434782608701,1416,33884,0.00125,25500000,1000000,1881.13,0,6375000,82901.74657599999,144.0256609999924,867.9008944107994
103,train,250000,242,15948.314049586777,776,49624,0.0025,25750000,1000000,1883.65,26.359460027924676,6437500,83580.81005,679.0620909999998,368.15484668249593
103,test,125000,84,17964.14285714285,872,61072,0.00125,25750000,1000000,1863.08,0,6437500,83725.948213,144.77869700000156,863.3866901012285
104,train,250000,174,17687.42528735633,996,54968,0.0025,26000000,1000000,2001.76,27.350494174740209,6500000,84405.261631,679.3120230000059,368.0193954111686
104,test,125000,45,18594.577777777777,1440,49360,0.00125,26000000,1000000,1984.5,0,6500000,84549.98508999999,144.47279599998728,865.214791025509
105,train,250000,224,17046.517857142862,832,50896,0.0025,26250000,1000000,2006.49,24.690288350111647,6562500,85229.815338,679.8288660000107,367.7396069851439
105,test,125000,86,16608.837209302324,724,45732,0.00125,26250000,1000000,1997.17,0,6562500,85374.23019399999,144.0266319999937,867.8950431889949
106,train,250000,248,15514.161290322581,1224,53552,0.0025,26500000,1000000,1929.1,25.024186306736553,6625000,86060.076089,685.8445309999952,364.5140971460218
106,test,125000,83,13790.506024096383,1624,32292,0.00125,26500000,1000000,1966.32,0,6625000,86205.559238,144.4361610000051,865.4342453756826
107,train,250000,240,16743.96666666667,16,55268,0.0025,26750000,1000000,2194.36,26.301963449725566,6687500,86890.46381,684.9031780000078,365.0150970682124
107,test,125000,74,15239.729729729728,1424,51596,0.00125,26750000,1000000,2219.66,0,6687500,87035.37631699999,144.52975199998764,864.8738288848008
108,train,250000,215,17309.283720930238,1616,37640,0.0025,27000000,1000000,2168.51,26.524096913463236,6750000,87711.700514,676.3228050000034,369.64597105371706
108,test,125000,87,18567.586206896558,2056,50020,0.00125,27000000,1000000,2200.32,0,6750000,87856.06272599999,144.22100599999249,866.7253368070842
109,train,250000,208,17980.615384615372,1624,56160,0.0025,27250000,1000000,2041.64,25.866282328270472,6812500,88533.96050599999,677.8963929999882,368.7879188936832
109,test,125000,83,20714.216867469884,3200,64812,0.00125,27250000,1000000,2053.84,0,6812500,88678.676113,144.572490999999,864.6181520106815
110,train,250000,233,15870.815450643777,72,51300,0.0025,27500000,1000000,2086.16,24.404202898700948,6875000,89354.987555,676.3100680000061,369.65293262497715
110,test,125000,59,19608.542372881355,5204,36036,0.00125,27500000,1000000,2065.34,0,6875000,89499.34313299999,144.20489399999497,866.8221759519782
111,train,250000,199,16292.944723618082,1112,47544,0.0025,27750000,1000000,2034.63,24.616825086917345,6937500,90175.75523899999,676.4107070000027,369.5979342325801
111,test,125000,70,17672.171428571426,1428,36240,0.00125,27750000,1000000,1999.63,0,6937500,90319.967915,144.05548300000373,867.7212237731816
112,train,250000,174,17938.091954023,1452,67872,0.0025,28000000,1000000,2290.04,23.041113134451248,7000000,90997.24278799999,677.2734889999992,369.1271016220159
112,test,125000,57,19798.385964912282,4668,45708,0.00125,28000000,1000000,2252.33,0,7000000,91142.091963,144.6093230000115,864.3979337348122
113,train,250000,225,17021.724444444433,1008,50800,0.0025,28250000,1000000,1961.25,21.482010022790764,7062500,91822.14106699999,680.04770499999,367.62126856968615
113,test,125000,73,15439.999999999996,892,36876,0.00125,28250000,1000000,1947.12,0,7062500,91967.09067199999,144.53012399999716,864.8716028224154
114,train,250000,190,16505.221052631572,880,55632,0.0025,28500000,1000000,1886.62,22.680608566850232,7125000,92644.70010599999,677.6080409999995,368.9448543601332
114,test,125000,84,20886.619047619042,2344,59940,0.00125,28500000,1000000,1875.89,0,7125000,92788.384503,143.50963899999624,871.0216322124764
115,train,250000,175,17231.062857142857,1240,46464,0.0025,28750000,1000000,2009.79,22.347828138220173,7187500,93466.907477,678.5216040000087,368.448106185867
115,test,125000,59,17852.745762711864,1596,36136,0.00125,28750000,1000000,2009.53,0,7187500,93611.210983,144.16626199999882,867.0544568881243
116,train,250000,176,15767.88636363637,440,36288,0.0025,29000000,1000000,2054.45,20.021185870146628,7250000,94289.138318,677.9259270000039,368.7718525625862
116,test,125000,73,15725.041095890409,2684,36860,0.00125,29000000,1000000,2069.74,0,7250000,94434.037623,144.74931300000753,863.5619569399511
117,train,250000,215,16741.004651162784,944,49212,0.0025,29250000,1000000,2087.51,19.972785443983867,7312500,95114.921234,680.8821820000012,367.1707185311534
117,test,125000,58,15242.896551724138,2732,36364,0.00125,29250000,1000000,2129.84,0,7312500,95260.038693,144.95677699999942,862.326015981995
118,train,250000,202,17419.54455445545,760,56704,0.0025,29500000,1000000,1974.81,19.708173079531818,7375000,95939.994882,679.9547670000029,367.67151600835666
118,test,125000,83,19139.80722891567,1860,35812,0.00125,29500000,1000000,1946.02,0,7375000,96085.387446,145.109083000003,861.4209215283747
119,train,250000,213,16610.3661971831,620,51320,0.0025,29750000,1000000,2094.14,20.303447421462938,7437500,96765.88478499999,680.495928999997,367.3791265252391
119,test,125000,96,16337.499999999993,1512,44904,0.00125,29750000,1000000,2100.53,0,7437500,96911.342597,145.16717800000333,861.0761862436779
120,train,250000,207,17541.932367149748,1212,46952,0.0025,30000000,1000000,1915.02,22.673559651502842,7500000,97591.005026,679.6610400000063,367.8304114650998
120,test,125000,51,19944.1568627451,5340,47404,0.00125,30000000,1000000,1923.22,0,7500000,97735.89264199999,144.6024860000034,864.4388036316129
121,train,250000,183,18047.715846994524,2472,47508,0.0025,30250000,1000000,2034.99,21.269273523543646,7562500,98415.773435,679.8793799999985,367.7122844937591
121,test,125000,52,18961.000000000007,2352,60336,0.00125,30250000,1000000,2060.26,0,7562500,98559.756683,143.71822500000417,869.7574716080468
122,train,250000,211,18911.431279620854,1440,56868,0.0025,30500000,1000000,1955.47,20.26350229938534,7625000,99238.757212,678.9991299999965,368.1889842774928
122,test,125000,107,14696.037383177567,1348,33096,0.00125,30500000,1000000,1966.99,0,7625000,99384.101067,145.05873400000564,861.7199154653806
123,train,250000,214,16821.682242990668,1508,56612,0.0025,30750000,1000000,2038.89,20.406491701994049,7687500,100064.425185,680.3226560000039,367.47269519126314
123,test,125000,48,17229.33333333333,5376,32596,0.00125,30750000,1000000,2022.72,0,7687500,100210.25874199999,144.7510820000025,863.5514033670424
124,train,250000,180,14977.0,948,35604,0.0025,31000000,1000000,1957.72,18.604762454054168,7750000,100889.877767,679.6176399999968,367.8539009081654
124,test,125000,81,14658.123456790125,1380,35080,0.00125,31000000,1000000,1915.19,0,7750000,101035.009003,144.82018300000345,863.139359518673
125,train,250000,190,17843.957894736843,1448,36208,0.0025,31250000,1000000,2064.92,18.904268076255285,7812500,101715.796273,680.7858810000034,367.22265689878304
125,test,125000,44,21605.72727272728,5364,47396,0.00125,31250000,1000000,2062.25,0,7812500,101860.678739,143.82736700000532,869.0974646014022
126,train,250000,204,15842.196078431376,964,45800,0.0025,31500000,1000000,2224.34,17.714432523124433,7875000,102537.713186,677.0330560000002,369.25818877594054
126,test,125000,92,18133.086956521733,1416,36144,0.00125,31500000,1000000,2186.31,0,7875000,102682.440282,144.56725700000243,864.6494551667249
127,train,250000,226,17268.67256637168,1168,51472,0.0025,31750000,1000000,1946.1,19.521478893294283,7937500,103362.048912,679.6071890000021,367.8595577658011
127,test,125000,60,19427.933333333334,2112,60336,0.00125,31750000,1000000,1949.78,0,7937500,103506.486075,144.29385800000455,866.2877390110123
128,train,250000,206,19109.203883495138,1600,46168,0.0025,32000000,1000000,1914.89,19.80632354908677,8000000,104186.62391499999,680.1364249999897,367.573314427328
128,test,125000,96,18041.624999999996,1944,47292,0.00125,32000000,1000000,1920.1,0,8000000,104331.463842,144.54194700000517,864.8008595040963
129,train,250000,203,18823.960591133004,1336,57136,0.0025,32250000,1000000,2095.35,21.425270654261485,8062500,105011.92684599999,680.4615979999944,367.3976617266828
129,test,125000,52,19496.92307692307,832,36980,0.00125,32250000,1000000,2093.33,0,8062500,105157.11272199999,144.77501199999824,863.4086661308756
130,train,250000,202,17094.19801980198,1340,48020,0.0025,32500000,1000000,2252.37,18.715984012815792,8125000,105837.827555,680.7134230000083,367.2617456230137
130,test,125000,59,19713.016949152538,2532,69652,0.00125,32500000,1000000,2166.08,0,8125000,105982.48217599999,144.39300899999216,865.6928812945978
131,train,250000,205,17948.917073170745,1604,59188,0.0025,32750000,1000000,1850.44,18.775840869986002,8187500,106662.742554,680.2589279999956,367.50712075917306
131,test,125000,70,20263.77142857143,720,37104,0.00125,32750000,1000000,1832.63,0,8187500,106807.11005999999,144.093458000003,867.4925408480195
132,train,250000,226,17390.106194690285,1048,46704,0.0025,33000000,1000000,2034.89,17.813463425886056,8250000,107486.713238,679.6017510000092,367.86250128422137
132,test,125000,56,19603.214285714286,2480,59632,0.00125,33000000,1000000,2101.72,0,8250000,107631.671647,144.65951300000597,864.0980285893457
133,train,250000,208,18626.096153846156,800,51384,0.0025,33250000,1000000,1881.48,18.285982095893662,8312500,108314.94907999999,683.276033999995,365.8843389200474
133,test,125000,91,18300.131868131863,2184,48028,0.00125,33250000,1000000,1865.89,0,8312500,108459.95485099999,144.7101699999912,863.7955438792422
134,train,250000,225,17623.413333333345,664,37852,0.0025,33500000,1000000,1987.51,19.802910815707861,8375000,109144.208541,684.2522640000097,365.36232783293565
134,test,125000,58,17825.310344827583,1476,60376,0.00125,33500000,1000000,1885.63,0,8375000,109289.56203399999,144.28752600000007,866.3257556997681
135,train,250000,160,16926.02499999999,1108,47368,0.0025,33750000,1000000,2044.13,19.60042880852264,8437500,109976.13607899999,686.5726589999977,364.12752055132574
135,test,125000,52,18319.0,1612,36004,0.00125,33750000,1000000,2093.04,0,8437500,110121.832201,144.57215300000098,864.6201734299353
136,train,250000,207,17591.80676328501,508,56516,0.0025,34000000,1000000,2096.05,16.904287007064706,8500000,110804.373213,682.5396150000015,366.2791060120363
136,test,125000,79,18697.164556962023,1008,35700,0.00125,34000000,1000000,2108.27,0,8500000,110950.20623899999,144.7115780000022,863.7871394091087
137,train,250000,230,16994.991304347837,1344,49840,0.0025,34250000,1000000,1738.52,16.578473249074555,8562500,111629.68076799999,679.473152999999,367.9321234344639
137,test,125000,62,18218.70967741935,1836,35980,0.00125,34250000,1000000,1709.47,0,8562500,111774.59511499999,144.77194099999906,863.4269813375012
138,train,250000,222,17459.153153153147,1688,47272,0.0025,34500000,1000000,1920.19,17.693687297883191,8625000,112452.583407,677.9868910000077,368.73869291375007
138,test,125000,77,18402.96103896104,4632,54384,0.00125,34500000,1000000,1938.21,0,8625000,112597.457249,144.71607100000256,863.7603214089318
139,train,250000,237,16763.443037974674,636,45872,0.0025,34750000,1000000,1807.96,18.576503379691257,8687500,113277.100276,679.6416410000093,367.84091044238505
139,test,125000,101,12318.89108910891,1352,27296,0.00125,34750000,1000000,1783.5,0,8687500,113422.532096,145.07309600000735,861.6346065985499
140,train,250000,224,16044.321428571424,676,57152,0.0025,35000000,1000000,1788.07,18.073352739198565,8750000,114103.14023599999,680.6067289999919,367.31931870159775
140,test,125000,90,18224.399999999994,1024,44952,0.00125,35000000,1000000,1767.74,0,8750000,114248.27580999999,144.9066509999975,862.6243111505086
141,train,250000,225,16812.42666666667,884,45636,0.0025,35250000,1000000,1914.65,18.671557838111305,8812500,114929.04878299999,680.7715489999973,367.23038788449867
141,test,125000,79,17550.329113924046,1400,37612,0.00125,35250000,1000000,1895.53,0,8812500,115075.58879899999,145.41950799999177,859.5820582752011
142,train,250000,201,17871.960199004978,1360,45256,0.0025,35500000,1000000,2170.4,18.357541734889789,8875000,115754.66871099999,679.0785179999948,368.1459409676127
142,test,125000,68,17835.058823529405,1444,50108,0.00125,35500000,1000000,2145.47,0,8875000,115900.19231299999,145.21563199999218,860.7888715452254
143,train,250000,173,18447.09826589597,1208,57128,0.0025,35750000,1000000,2223.26,17.224046751937184,8937500,116580.48558,680.2918610000052,367.4893297010915
143,test,125000,53,20442.415094339623,2996,36428,0.00125,35750000,1000000,2218.38,0,8937500,116725.04010099999,144.40533799999685,865.6189704012378
144,train,250000,216,16939.79629629631,692,50284,0.0025,36000000,1000000,2527.05,17.491177390000544,9000000,117406.269458,681.2279490000074,366.9843557754518
144,test,125000,78,18945.48717948718,3636,36212,0.00125,36000000,1000000,2488.65,0,9000000,117551.454197,144.91255300000194,862.589178178362
145,train,250000,198,16829.37373737374,288,59276,0.0025,36250000,1000000,2050.75,16.997556733845688,9062500,118240.79644399999,689.3408380000037,362.6652973662916
145,test,125000,61,14120.262295081966,1720,46768,0.00125,36250000,1000000,2052.13,0,9062500,118386.73062199999,144.2802929999889,866.3691859844618
146,train,250000,231,15517.056277056286,540,46600,0.0025,36500000,1000000,2002.86,16.404582928763084,9125000,119077.45840799999,690.7263579999999,361.9378312474939
146,test,125000,97,16377.113402061854,800,50048,0.00125,36500000,1000000,1958.63,0,9125000,119224.38443399999,145.33039299999655,860.1091445476444
147,train,250000,218,16993.57798165139,1432,53464,0.0025,36750000,1000000,1958.68,17.660836336882905,9187500,119911.602283,687.2164390000107,363.78640820027897
147,test,125000,83,19139.807228915663,1376,51232,0.00125,36750000,1000000,1945.11,0,9187500,120057.86253099999,144.59993199999735,864.4540718041436
148,train,250000,231,16900.6406926407,1048,36260,0.0025,37000000,1000000,2120.57,17.529693470738316,9250000,120743.779545,685.915611999997,364.47632278123604
148,test,125000,78,20299.58974358975,2284,49180,0.00125,37000000,1000000,2118.52,0,9250000,120888.994543,145.05622299999231,861.7348322933144
149,train,250000,205,18757.951219512193,856,54340,0.0025,37250000,1000000,2095.58,18.423140038634195,9312500,121567.162493,678.1665070000017,368.64103051317363
149,test,125000,57,19495.719298245614,3308,44456,0.00125,37250000,1000000,2046.74,0,9312500,121711.63643299999,144.31608599999163,866.1543107537385
150,train,250000,200,16541.06,760,36528,0.0025,37500000,1000000,1936.15,17.288999455372583,9375000,122389.881708,678.2438980000006,368.59896673924777
150,test,125000,95,18747.199999999993,2756,50244,0.00125,37500000,1000000,1985.62,0,9375000,122534.804928,144.770795000004,863.4338161919782
151,train,250000,266,15300.315789473692,732,53956,0.0025,37750000,1000000,2102.37,18.067176986847244,9437500,123211.23439099999,676.4280569999974,369.588454253016
151,test,125000,108,19111.481481481474,3204,45300,0.00125,37750000,1000000,2096.37,0,9437500,123356.355812,144.95708500000183,862.324183740301
152,train,250000,225,17192.444444444456,1484,49652,0.0025,38000000,1000000,2135.86,18.487110481394613,9500000,124033.071185,676.7139670000033,369.4323040328186
152,test,125000,95,17493.473684210527,1464,46628,0.00125,38000000,1000000,2172.58,0,9500000,124177.46125499999,144.20820499998808,866.8022738374028
153,train,250000,243,17310.69958847736,1368,49752,0.0025,38250000,1000000,2238.16,20.428516933768627,9562500,124857.882711,680.4199979999976,367.42012394527075
153,test,125000,102,18047.843137254902,3192,50468,0.00125,38250000,1000000,2255.36,0,9562500,125003.44711499999,145.27368099999148,860.4449143131943
154,train,250000,218,17628.899082568798,1380,51600,0.0025,38500000,1000000,2099.2,18.897703281341055,9625000,125686.071503,682.6229840000015,366.2343722080115
154,test,125000,51,22857.803921568633,3596,53892,0.00125,38500000,1000000,1983.01,0,9625000,125831.71881399999,145.07459099999687,861.6257274163378
155,train,250000,225,14931.306666666664,608,35744,0.0025,38750000,1000000,1865.17,18.085032089824054,9687500,126511.418975,679.6987599999993,367.809998652933
155,test,125000,103,13484.776699029131,1300,36148,0.00125,38750000,1000000,1917.38,0,9687500,126656.061215,144.44816099999298,865.3623496114019
156,train,250000,263,14915.574144486693,364,51480,0.0025,39000000,1000000,2068.11,18.138086309563445,9750000,127337.447611,681.3849999999948,366.8997703207466
156,test,125000,105,14443.009523809524,872,36112,0.00125,39000000,1000000,2080.29,0,9750000,127482.32846399999,144.60511599999154,864.4230816841039
157,train,250000,277,14834.671480144403,384,36276,0.0025,39250000,1000000,2387.77,19.158652667860039,9812500,128166.535894,684.2060340000025,365.3870144033238
157,test,125000,91,16472.703296703297,2688,46776,0.00125,39250000,1000000,2425.38,0,9812500,128312.85074,144.8299299999926,863.0812705633869
158,train,250000,260,14336.615384615385,1160,44580,0.0025,39500000,1000000,2002.19,20.618079515626658,9875000,128999.68931999999,686.8371919999918,363.9872780797272
158,test,125000,119,14280.739495798318,780,36624,0.00125,39500000,1000000,2103.81,0,9875000,129145.91875299999,144.61885400000028,864.3409662200736
159,train,250000,257,15228.778210116736,1328,35484,0.0025,39750000,1000000,2033.03,19.069046871813747,9937500,129825.70500599999,679.7848549999908,367.76341538236153
159,test,125000,71,17916.957746478874,1364,37232,0.00125,39750000,1000000,2048.87,0,9937500,129970.837235,144.97576500001014,862.2130740264847
160,train,250000,216,15423.203703703712,844,47504,0.0025,40000000,1000000,2121.03,17.259533859612137,10000000,130648.82604,677.9873999999982,368.73841608265974
160,test,125000,57,19058.105263157893,4808,37300,0.00125,40000000,1000000,2088.94,0,10000000,130793.282467,144.11470700000064,867.3646333680534
161,train,250000,236,15694.881355932197,4,36192,0.0025,40250000,1000000,1872.77,16.92175816089453,10062500,131471.817505,678.5336309999984,368.44157544786543
161,test,125000,101,16337.227722772279,1424,36836,0.00125,40250000,1000000,1988.92,0,10062500,131616.963104,144.98797999997623,862.1404339864621
162,train,250000,230,15912.034782608695,1548,52868,0.0025,40500000,1000000,2191.64,16.643462048943473,10125000,132295.94466200002,678.980166000023,368.19926784134003
162,test,125000,82,20561.41463414634,3064,58548,0.00125,40500000,1000000,2188.59,0,10125000,132441.022642,144.93054599998868,862.4820884895429
163,train,250000,227,16569.268722466957,408,47128,0.0025,40750000,1000000,1779.14,17.056420086422648,10187500,133120.491635,679.4675869999919,367.93513742694984
163,test,125000,85,19582.91764705882,816,54912,0.00125,40750000,1000000,1758.27,0,10187500,133266.072917,145.1242820000043,861.3307041201849
164,train,250000,213,18618.197183098593,1472,47744,0.0025,41000000,1000000,1987.86,17.604628222486021,10250000,133946.7024,680.6280879999977,367.30779174073825
164,test,125000,74,16819.729729729737,1324,50516,0.00125,41000000,1000000,1986.18,0,10250000,134091.688712,144.662920999981,864.0776719835238
165,train,250000,203,16382.068965517245,916,51180,0.0025,41250000,1000000,2142.28,16.189018482325373,10312500,134772.659139,680.9690009999904,367.1239067165754
165,test,125000,73,19457.972602739737,1324,48076,0.00125,41250000,1000000,2025.19,0,10312500,134917.87157800002,145.04803000000538,861.783507159631
166,train,250000,205,17507.804878048773,2148,51348,0.0025,41500000,1000000,1932.67,15.571462624057423,10375000,135597.193984,679.3209700000007,368.0145484100097
166,test,125000,90,15960.08888888888,716,45752,0.00125,41500000,1000000,1882.86,0,10375000,135742.16158400002,144.81588400001056,863.164982647835
167,train,250000,252,16251.412698412687,1408,55616,0.0025,41750000,1000000,1937.15,15.885246144786754,10437500,136421.81720800002,679.6542030000128,367.834111665157
167,test,125000,104,19002.423076923085,680,47580,0.00125,41750000,1000000,1966.67,0,10437500,136567.62641300002,145.54719100001967,858.8279797167855
168,train,250000,234,17393.418803418794,1184,51492,0.0025,42000000,1000000,1972.15,18.767778707802183,10500000,137249.41158,681.7837620000064,366.6851778144837
168,test,125000,93,16104.7311827957,3396,47656,0.00125,42000000,1000000,2072.12,0,10500000,137394.70550900002,145.02183400001377,861.9391753105821
169,train,250000,212,18320.67924528303,1596,60216,0.0025,42250000,1000000,1944.96,18.731298085788278,10562500,138075.20469500002,680.4975710000144,367.37824006133695
169,test,125000,112,19279.0,1240,45032,0.00125,42250000,1000000,1970.02,0,10562500,138220.704485,145.20604899997124,860.8456800585818
170,train,250000,213,16975.455399061033,840,47252,0.0025,42500000,1000000,2228.01,19.330039181674433,10625000,138905.567614,684.861734999984,365.0371852064502
170,test,125000,67,18060.9552238806,5396,66860,0.00125,42500000,1000000,2158.08,0,10625000,139050.586829,144.86180899999454,862.8913366669659
171,train,250000,227,15813.26872246695,1504,36336,0.0025,42750000,1000000,1842.56,16.544211793596098,10687500,139730.833397,680.2451829999918,367.51454658959784
171,test,125000,121,12815.735537190089,2360,27176,0.00125,42750000,1000000,1834.46,0,10687500,139876.19848300001,145.07930800001486,861.5977131624256
172,train,250000,255,16726.713725490194,1348,45896,0.0025,43000000,1000000,2197.43,16.144765091828926,10750000,140555.875704,679.6757860000071,367.8224311495443
172,test,125000,78,17320.256410256407,4548,37284,0.00125,43000000,1000000,2270.04,0,10750000,140700.851322,144.75710200000321,863.5154909359627
173,train,250000,231,16720.935064935053,804,52472,0.0025,43250000,1000000,2029.35,15.411789457866496,10812500,141380.534529,679.681786000001,367.8191841380308
173,test,125000,71,22140.95774647887,1476,47780,0.00125,43250000,1000000,2033.41,0,10812500,141525.630417,144.93756200000644,862.4403382747286
174,train,250000,203,16501.911330049268,1464,59596,0.0025,43500000,1000000,2238.94,16.574196936780364,10875000,142204.389166,678.7573369999882,368.3201438454644
174,test,125000,85,13632.235294117647,1680,35416,0.00125,43500000,1000000,2363.6,0,10875000,142349.61822,145.0675469999842,861.6675651102973
175,train,250000,211,16088.909952606633,1324,45724,0.0025,43750000,1000000,2043.13,15.542566479442414,10937500,143025.65947,676.039837999997,369.800692130219
175,test,125000,99,12102.585858585859,1864,35592,0.00125,43750000,1000000,2025.97,0,10937500,143169.90981100002,144.09513200001675,867.4824629050305
176,train,250000,247,15519.36842105263,840,54028,0.0025,44000000,1000000,2095.92,15.446731388812424,11000000,143848.74082,678.829608,368.2809309637537
176,test,125000,81,18422.518518518522,3032,36388,0.00125,44000000,1000000,2106.94,0,11000000,143991.47638900002,142.58114700001897,876.6937468947656
177,train,250000,212,17424.64150943396,1540,48812,0.0025,44250000,1000000,2077.42,15.862320855882844,11062500,144666.944663,675.4668679999886,370.1143784301856
177,test,125000,98,12860.571428571433,672,34088,0.00125,44250000,1000000,2058.93,0,11062500,144810.87148600002,143.66023199999472,870.1085767424112
178,train,250000,201,16422.069651741287,1380,60232,0.0025,44500000,1000000,2305.41,15.868803142424088,11125000,145489.59600400002,678.7231030000257,368.3387214829941
178,test,125000,68,15654.294117647056,2440,31860,0.00125,44500000,1000000,2246.92,0,11125000,145633.901294,144.14205100000254,867.2000927751319
179,train,250000,256,15435.515625000005,380,54324,0.0025,44750000,1000000,2059.12,14.40493487697684,11187500,146311.57137000002,677.6686869999976,368.91183670701446
179,test,125000,117,12033.128205128201,1056,35520,0.00125,44750000,1000000,2107.72,0,11187500,146455.88215000002,144.0408040000184,867.8096520482073
180,train,250000,212,16062.339622641508,736,54944,0.0025,45000000,1000000,2145.75,15.225655287531023,11250000,147131.41552500002,675.5319350000063,370.0787291425351
180,test,125000,55,18220.509090909094,4348,34936,0.00125,45000000,1000000,2235.7,0,11250000,147275.26978200002,143.70771899999818,869.8210567241805
181,train,250000,216,16384.66666666667,780,36896,0.0025,45250000,1000000,2100.9,14.567106590842762,11312500,147951.68053100002,676.4093290000164,369.59868718781956
181,test,125000,55,20960.87272727273,1532,50124,0.00125,45250000,1000000,2090.26,0,11312500,148096.075492,144.10344999999506,867.4323897172779
182,train,250000,236,16820.457627118638,1072,49604,0.0025,45500000,1000000,2194.02,13.791093497225692,11375000,148775.003292,678.9263550000032,368.22845093412053
182,test,125000,87,20470.758620689652,5108,59528,0.00125,45500000,1000000,2204.97,0,11375000,148920.550651,145.2185649999883,860.7714860700495
183,train,250000,227,17874.6079295154,828,48988,0.0025,45750000,1000000,2102.04,14.942407979583088,11437500,149600.73976,680.1877189999796,367.54559515945556
183,test,125000,120,16778.6,1440,53988,0.00125,45750000,1000000,2147.14,0,11437500,149746.07427,145.06019099999685,861.7112602588722
184,train,250000,217,18167.944700460834,708,49688,0.0025,46000000,1000000,2074.61,16.843748613250618,11500000,150425.8737,679.7980419999803,367.7562813574671
184,test,125000,55,20244.799999999996,2904,55452,0.00125,46000000,1000000,2070.17,0,11500000,150570.424464,144.26196699999855,866.479243278315
185,train,250000,191,17365.109947643978,1376,36348,0.0025,46250000,1000000,1931.45,15.648823300079535,11562500,151250.93207100002,680.5062010000111,367.3735810674794
185,test,125000,80,15527.599999999999,2348,35984,0.00125,46250000,1000000,1917.3,0,11562500,151395.744683,144.54058000000077,864.8090384029131
186,train,250000,214,16640.859813084113,1332,49564,0.0025,46500000,1000000,1848.63,14.619843371700807,11625000,152074.966412,679.2203089999966,368.0690884641985
186,test,125000,93,16183.182795698927,2364,31680,0.00125,46500000,1000000,1833.55,0,11625000,152220.614264,144.57839499998954,864.5828444838459
187,train,250000,224,16508.85714285714,684,51044,0.0025,46750000,1000000,1974.46,13.482055564812637,11687500,152903.96801900002,683.3523410000198,365.84348219858185
187,test,125000,97,19287.752577319596,1656,47404,0.00125,46750000,1000000,1980.85,0,11687500,153050.34102400002,145.3294450000103,860.1147551343854
188,train,250000,215,18232.669767441865,704,49556,0.0025,47000000,1000000,2131.49,14.063504324824669,11750000,153726.140507,675.7980640000023,369.9329922910213
188,test,125000,90,17443.777777777774,2404,53664,0.00125,47000000,1000000,2145.22,0,11750000,153870.457111,144.1582819999894,867.1024533991684
189,train,250000,204,18916.823529411755,724,66632,0.0025,47250000,1000000,1931.38,14.348554491026588,11812500,154546.406522,675.9480139999941,369.85092761882447
189,test,125000,72,21901.888888888894,3160,47760,0.00125,47250000,1000000,1895.79,0,11812500,154690.47293800002,143.9164779999992,868.5593320314628
190,train,250000,198,19811.11111111111,1180,51368,0.0025,47500000,1000000,2165.1,14.125027863114058,11875000,155366.789613,676.3152969999937,369.65007461601493
190,test,125000,96,19584.916666666664,2256,56496,0.00125,47500000,1000000,2154.32,0,11875000,155511.54402,144.43965299997944,865.4133224760502
191,train,250000,180,19780.466666666664,1040,71992,0.0025,47750000,1000000,2128.76,14.735254879740154,11937500,156188.525719,676.9802949999867,369.28696720781943
191,test,125000,77,19883.740259740254,1828,55556,0.00125,47750000,1000000,2123.6,0,11937500,156333.546558,144.73336199999903,863.6571297224535
192,train,250000,204,18717.745098039217,2652,51020,0.0025,48000000,1000000,2270.16,14.356982836634007,12000000,157011.162466,677.6145250000118,368.9413239776636
