epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
28,train,250000,466,5756.1888412017115,720,15912,0.0025,7000000,1000000,74.6869,0.2316872896607271,1750000,16524.399441999998,503.02795199999855,496.9902746080415
28,test,125000,165,5790.618181818184,1092,21428,0.00125,7000000,1000000,74.6779,0,1750000,16629.621702,105.19497500000216,1188.2696868362527
29,train,250000,456,6137.271929824564,840,15664,0.0025,7250000,1000000,74.0121,0.24651105322316694,1812500,17132.232831,502.6100210000004,497.4035326685215
29,test,125000,129,9435.782945736437,1452,25680,0.00125,7250000,1000000,74.7601,0,1812500,17237.12762,104.86747199999809,1191.980674426883
30,train,250000,443,5442.889390519185,628,17116,0.0025,7500000,1000000,71.6578,0.23138567836718774,1875000,17740.412542,503.2837819999986,496.73764373357193
30,test,125000,59,6720.881355932204,2620,22376,0.00125,7500000,1000000,69.9238,0,1875000,17845.028753,104.58855699999913,1195.1594283875725
31,train,250000,361,6230.005540166207,816,16140,0.0025,7750000,1000000,72.3475,0.18569604691420888,1937500,18347.372932,502.3430329999974,497.6678953960954
31,test,125000,64,4086.812499999999,1008,8140,0.00125,7750000,1000000,72.5542,0,1937500,18451.540588,104.14032800000132,1200.3034981798637
32,train,250000,495,4975.216161616172,752,13848,0.0025,8000000,1000000,71.9401,0.16966586462613503,2000000,18954.629655,503.0879210000021,496.9310324586365
32,test,125000,137,5288.613138686136,1020,14048,0.00125,8000000,1000000,71.4595,0,2000000,19058.867499,104.20893400000205,1199.513277815485
33,train,250000,341,4936.809384164222,52,17060,0.0025,8250000,1000000,69.699,0.16889558072710836,2062500,19561.660504,502.79183900000135,497.22366317087204
33,test,125000,79,5754.278481012657,1300,15408,0.00125,8250000,1000000,69.6795,0,2062500,19665.366235999998,103.66806299999735,1205.7715402669692
34,train,250000,474,5327.02953586498,1232,16664,0.0025,8500000,1000000,75.2504,0.17381965370135638,2125000,20165.386292,500.01890099999946,499.9810997144691
34,test,125000,248,4459.1451612903265,704,17544,0.00125,8500000,1000000,75.2995,0,2125000,20269.637762,104.2229359999983,1199.3521272515488
35,train,250000,555,5200.209009009016,728,23316,0.0025,8750000,1000000,71.4628,0.19589635439092443,2187500,20770.559653,500.92077000000063,499.0809225179457
35,test,125000,77,8263.948051948048,1420,16288,0.00125,8750000,1000000,71.2136,0,2187500,20874.158534,103.57121499999994,1206.8990404331944
36,train,250000,432,6267.101851851854,548,17072,0.0025,9000000,1000000,86.8714,0.22517303891393742,2250000,21374.523216999998,500.363562999999,499.6367011640304
36,test,125000,99,8217.373737373737,1708,17868,0.00125,9000000,1000000,86.1008,0,2250000,21478.523526,103.97270600000047,1202.238595194391
37,train,250000,494,5679.83805668016,564,17080,0.0025,9250000,1000000,83.9416,0.22702489414944338,2312500,21978.80815,500.28349399999934,499.71666664661205
37,test,125000,107,5324.224299065422,1336,14584,0.00125,9250000,1000000,83.9366,0,2312500,22082.180702999998,103.34543399999893,1209.5357788134238
38,train,250000,456,5856.1578947368425,1304,17828,0.0025,9500000,1000000,85.7921,0.20595100392333041,2375000,22582.411057,500.2292410000009,499.77086405470556
38,test,125000,173,6906.289017341045,1076,23040,0.00125,9500000,1000000,86.2105,0,2375000,22686.418461,103.9791980000009,1202.1635327481456
39,train,250000,458,5190.969432314409,116,16460,0.0025,9750000,1000000,84.2455,0.20442708081635563,2437500,23185.892895,499.4733140000026,500.5272413813057
39,test,125000,129,4845.829457364337,1020,12488,0.00125,9750000,1000000,84.3575,0,2437500,23290.013148,104.09137699999701,1200.8679643079713
40,train,250000,293,5758.416382252558,1240,16516,0.0025,10000000,1000000,82.7799,0.17433932662442436,2500000,23789.440174,499.425898999998,500.5747609416647
40,test,125000,40,5822.2,1452,14968,0.00125,10000000,1000000,83.0222,0,2500000,23892.482637,103.0140930000016,1213.4262056745777
41,train,250000,353,6312.906515580737,1096,16052,0.0025,10250000,1000000,73.7441,0.15349288097683905,2562500,24392.383997,499.90022600000157,500.0997939136743
41,test,125000,81,4181.185185185184,1468,12096,0.00125,10250000,1000000,74.166,0,2562500,24495.962568,103.54995199999757,1207.1468656982374
42,train,250000,327,6274.11620795107,616,23044,0.0025,10500000,1000000,79.7828,0.12950214617616093,2625000,24995.747998,499.784302,500.2157910914136
42,test,125000,158,8461.037974683552,1096,36096,0.00125,10500000,1000000,78.2379,0,2625000,25099.97086,104.19525200000135,1199.6707873022697
43,train,250000,440,5806.218181818184,1028,16812,0.0025,10750000,1000000,83.89,0.15064130657091473,2687500,25600.076694,500.10468000000037,499.8953419112171
43,test,125000,98,4656.408163265304,728,12356,0.00125,10750000,1000000,83.1375,0,2687500,25703.338559,103.23356400000193,1210.846503371691
44,train,250000,541,5113.079482439923,0,13792,0.0025,11000000,1000000,83.0687,0.17585161816081926,2750000,26203.357687,500.0179849999986,499.9820156468986
44,test,125000,50,5798.080000000002,2352,12840,0.00125,11000000,1000000,84.1743,0,2750000,26306.723871,103.339004999998,1209.6110273173467
45,train,250000,518,5476.926640926638,760,16016,0.0025,11250000,1000000,79.5126,0.18156871862800414,2812500,26807.370461,500.6454649999978,499.35536717585387
45,test,125000,97,4980.041237113402,1368,13776,0.00125,11250000,1000000,79.8884,0,2812500,26911.288377,103.89088900000206,1203.185391935548
46,train,250000,452,5480.911504424779,1380,16196,0.0025,11500000,1000000,83.2586,0.16936801253710404,2875000,27413.844471,502.5549800000008,497.45800946992824
46,test,125000,120,6810.466666666668,1644,18008,0.00125,11500000,1000000,83.4779,0,2875000,27518.331553,104.45208800000182,1196.7209310358433
47,train,250000,441,5865.297052154196,728,14876,0.0025,11750000,1000000,88.7781,0.16654131812142317,2937500,28021.681939,503.349170999998,496.6731136227519
47,test,125000,48,7667.000000000001,2812,13320,0.00125,11750000,1000000,90.2711,0,2937500,28126.234002,104.5174220000008,1195.9728589555054
48,train,250000,315,6413.460317460313,1152,28468,0.0025,12000000,1000000,88.3653,0.14214598092026848,3000000,28629.241534,503.00631500000236,497.01165282586726
48,test,125000,34,8855.29411764706,708,16336,0.00125,12000000,1000000,86.8382,0,3000000,28733.226566999998,103.95008899999812,1202.5001729435967
49,train,250000,207,6028.7729468599,852,15024,0.0025,12250000,1000000,83.6895,0.12127500732211285,3062500,29236.034596,502.8067970000011,497.2088712635272
49,test,125000,52,6386.461538461539,2608,14084,0.00125,12250000,1000000,83.6671,0,3062500,29340.70357,104.63468300000022,1194.6325674824259
50,train,250000,305,4656.983606557379,16,15540,0.0025,12500000,1000000,75.3939,0.085687489759433882,3125000,29843.700919,502.99612499999785,497.0217215888116
50,test,125000,46,7209.999999999998,2396,15412,0.00125,12500000,1000000,75.0826,0,3125000,29948.256778,104.5211109999982,1195.9306479243428
51,train,250000,380,5791.126315789474,48,17900,0.0025,12750000,1000000,82.9988,0.079981306733471466,3187500,30451.384172,503.1261749999976,496.89324949154394
51,test,125000,135,4414.192592592597,1016,12020,0.00125,12750000,1000000,83.1075,0,3187500,30556.011168,104.59265700000105,1195.1125785053796
52,train,250000,452,6658.911504424779,4,21316,0.0025,13000000,1000000,83.7447,0.10772683357328765,3250000,31059.715835,503.70344699999987,496.32378235442184
52,test,125000,152,8599.342105263158,2460,18656,0.00125,13000000,1000000,84.0104,0,3250000,31165.013044,105.26210300000093,1187.5119006505017
53,train,250000,262,6787.969465648856,456,18148,0.0025,13250000,1000000,83.8356,0.13512661152512273,3312500,31668.039197,503.02492899999925,496.99326134192523
53,test,125000,41,9184.000000000002,2668,17212,0.00125,13250000,1000000,84.0363,0,3312500,31772.156827,104.08270799999809,1200.9679840382544
54,train,250000,283,6120.734982332156,1160,16212,0.0025,13500000,1000000,90.6051,0.11753119963365728,3375000,32274.842437,502.68439099999887,497.3299439488674
54,test,125000,36,5297.4444444444425,2124,10708,0.00125,13500000,1000000,89.8947,0,3375000,32378.715973,103.83930799999871,1203.7830606498412
55,train,250000,259,7026.918918918918,1352,25520,0.0025,13750000,1000000,80.7489,0.084283786274170241,3437500,32882.172719,503.45550000000367,496.56821705195034
55,test,125000,54,6310.9629629629635,1648,14036,0.00125,13750000,1000000,81.1261,0,3437500,32986.258552,104.05129699999816,1201.3305321893508
56,train,250000,347,6604.391930835736,132,22888,0.0025,14000000,1000000,81.0632,0.078970410602868912,3500000,33489.750134,503.4903550000017,496.5338412490526
56,test,125000,40,7163.800000000001,1816,14876,0.00125,14000000,1000000,81.4663,0,3500000,33594.382506,104.59790700000303,1195.052593165142
57,train,250000,255,6295.38823529412,880,19936,0.0025,14250000,1000000,80.4975,0.073789534110547034,3562500,34097.092207,502.7084790000008,497.3061136691104
57,test,125000,53,7699.169811320755,2120,14720,0.00125,14250000,1000000,79.2438,0,3562500,34201.857675,104.73091299999942,1193.534902154445
58,train,250000,227,5840.528634361233,1324,16320,0.0025,14500000,1000000,76.0863,0.072245810439880417,3625000,34704.542152,502.68325200000254,497.3310708191224
58,test,125000,56,5827.285714285715,2672,12924,0.00125,14500000,1000000,76.3168,0,3625000,34809.232244,104.65518699999666,1194.3985155748085
59,train,250000,289,5928.581314878893,1480,16672,0.0025,14750000,1000000,76.4973,0.060522418497106718,3687500,35311.746071,502.51260000000184,497.4999631850009
59,test,125000,95,5064.842105263155,1204,13672,0.00125,14750000,1000000,75.7524,0,3687500,35416.159004,104.38565100000415,1197.4825926984452
60,train,250000,456,5874.570175438599,1208,21180,0.0025,15000000,1000000,78.8738,0.070086467158531077,3750000,35920.353915,504.1937969999999,495.84108627976644
60,test,125000,100,4573.319999999998,1788,9680,0.00125,15000000,1000000,77.9462,0,3750000,36024.970148,104.58720999999787,1195.1748210895248
61,train,250000,357,6608.997198879554,188,21492,0.0025,15250000,1000000,78.2543,0.080451493825502055,3812500,36527.220229,502.248937999997,497.7611321499728
61,test,125000,102,8047.333333333337,2240,16356,0.00125,15250000,1000000,78.8087,0,3812500,36631.124894,103.87614200000098,1203.3562047385126
62,train,250000,384,7010.312499999998,908,17240,0.0025,15500000,1000000,75.7787,0.092182154641234068,3875000,37130.232522,499.10652599999594,500.8950734497149
62,test,125000,64,8440.749999999998,1832,20476,0.00125,15500000,1000000,76.4391,0,3875000,37234.118561,103.85787300000084,1203.5678797311687
63,train,250000,266,7226.751879699252,1436,22676,0.0025,15750000,1000000,74.9743,0.08043862738192914,3937500,37734.246522,500.12681000000157,499.8732221533959
63,test,125000,30,3645.5999999999995,1272,7084,0.00125,15750000,1000000,74.6241,0,3937500,37837.234188,102.96019499999966,1214.0614147049782
64,train,250000,305,6934.3868852459,780,18492,0.0025,16000000,1000000,68.2776,0.06448090867995826,4000000,38337.337387,500.10205600000336,499.89796482659995
64,test,125000,130,7756.461538461541,1468,23872,0.00125,16000000,1000000,67.2868,0,4000000,38440.890809,103.52474299999449,1207.4408144148367
65,train,250000,372,6727.688172043009,788,16832,0.0025,16250000,1000000,69.43,0.063920039129480966,4062500,38940.069066,499.17709099999774,500.82426559114896
65,test,125000,110,7669.018181818178,1388,26532,0.00125,16250000,1000000,70.9073,0,4062500,39043.551037,103.45473299999867,1208.2579150825472
66,train,250000,349,7148.4584527220595,656,21216,0.0025,16500000,1000000,69.7392,0.070191200337691662,4125000,39542.75124,499.1990739999965,500.8022110233357
66,test,125000,56,6237.2857142857165,1752,14236,0.00125,16500000,1000000,68.994,0,4125000,39646.64647,103.8679919999995,1203.4506260600533
67,train,250000,366,7331.049180327867,512,27208,0.0025,16750000,1000000,76.1789,0.071971670773926633,4187500,40145.813086,499.16547400000127,500.83592119594266
67,test,125000,105,9193.447619047618,840,22340,0.00125,16750000,1000000,75.9309,0,4187500,40249.857045,104.01554999999644,1201.7433931753885
68,train,250000,360,7491.1,1256,24920,0.0025,17000000,1000000,78.0405,0.073518898689228881,4250000,40749.483424,499.6252699999968,500.37501105578906
68,test,125000,64,8700.187500000002,3040,16504,0.00125,17000000,1000000,78.6024,0,4250000,40853.657139,104.14614600000641,1200.2364446591457
69,train,250000,308,7225.675324675326,1404,17116,0.0025,17250000,1000000,77.4842,0.0627455011177563,4312500,41353.111274,499.4530090000044,500.5475900536577
69,test,125000,60,6305.199999999999,1328,14528,0.00125,17250000,1000000,77.6463,0,4312500,41457.137596,103.99937800000043,1201.9302653906207
70,train,250000,351,7845.481481481485,1460,25112,0.0025,17500000,1000000,75.4012,0.065935912989079318,4375000,41956.766702,499.62798000000475,500.37229700385797
70,test,125000,62,7879.677419354839,752,25244,0.00125,17500000,1000000,74.1637,0,4375000,42060.557091,103.76332700000057,1204.664534320486
