epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
22,train,250000,448,5737.142857142858,1320,23416,0.0025,5500000,1000000,63.1161,0.17785709482010986,1375000,11331.333761,444.15575799999897,562.8656062587859
22,test,125000,60,6407.6,1188,16080,0.00125,5500000,1000000,62.8339,0,1375000,11423.796684,92.45752100000027,1351.9722208429062
23,train,250000,363,7031.878787878789,4,27332,0.0025,5750000,1000000,64.3653,0.19033982215102604,1437500,11866.545165000001,442.74745200000143,564.6559881275143
23,test,125000,54,6714.074074074075,1416,27528,0.00125,5750000,1000000,63.7082,0,1437500,11958.507613000002,91.95702500000152,1359.3306221030741
24,train,250000,346,8277.21387283237,1288,31704,0.0025,6000000,1000000,65.0505,0.16324724878897914,1500000,12398.548121000002,440.0394610000003,568.1308658815938
24,test,125000,118,11280.677966101694,1776,35308,0.00125,6000000,1000000,64.9002,0,1500000,12490.73574,92.1821459999992,1356.0109568288972
25,train,250000,451,6709.614190687362,1220,22100,0.0025,6250000,1000000,62.0515,0.17541878005385858,1562500,12931.599053,440.86227099999996,567.0705262052239
25,test,125000,122,6613.93442622951,1024,16776,0.00125,6250000,1000000,63.2039,0,1562500,13024.01222,92.40767899999992,1352.7014351264045
26,train,250000,285,6399.298245614034,1172,20736,0.0025,6500000,1000000,71.5181,0.1778735614118451,1625000,13462.877198,438.86394199999995,569.6526327970687
26,test,125000,30,3924.9333333333334,1436,6924,0.00125,6500000,1000000,72.1707,0,1625000,13554.812078,91.92947500000082,1359.7379948052449
27,train,250000,340,5399.223529411765,948,12520,0.0025,6750000,1000000,64.1197,0.15555236874369072,1687500,13995.016273000001,440.2031700000007,567.919581315145
27,test,125000,135,5937.451851851852,1024,14344,0.00125,6750000,1000000,65.0547,0,1687500,14087.394608,92.37304799999947,1353.208567936404
28,train,250000,538,5432.386617100374,680,16084,0.0025,7000000,1000000,65.3061,0.15140727803856743,1750000,14550.479732000002,463.08407700000134,539.8587695339809
28,test,125000,141,7719.092198581557,1620,23704,0.00125,7000000,1000000,65.8146,0,1750000,14649.179132000001,98.69388699999945,1266.5424759286327
29,train,250000,404,6280.722772277232,1372,26288,0.0025,7250000,1000000,70.0168,0.17245207058693574,1812500,15121.01293,471.83274600000004,529.8487697587652
29,test,125000,62,6023.806451612903,2524,14388,0.00125,7250000,1000000,70.7567,0,1812500,15218.971003,97.95260299999973,1276.1273939805392
30,train,250000,435,5980.496551724141,1320,16948,0.0025,7500000,1000000,65.313,0.18273726534352772,1875000,15692.444597000002,473.47257100000024,528.0136914203629
30,test,125000,129,6070.418604651163,1472,15296,0.00125,7500000,1000000,66.0266,0,1875000,15791.416766,98.9665129999994,1263.05349366003
31,train,250000,416,6794.759615384614,452,22928,0.0025,7750000,1000000,66.2138,0.1761632127858227,1937500,16264.341046000001,472.9229800000012,528.6273041754058
31,test,125000,67,9222.805970149255,1632,27448,0.00125,7750000,1000000,66.277,0,1937500,16362.919379,98.57294299999921,1268.0964592890464
32,train,250000,522,6311.157088122603,1084,17204,0.0025,8000000,1000000,71.8156,0.17820586711987646,2000000,16835.446982,472.52648800000134,529.0708697794721
32,test,125000,152,4074.947368421054,1192,11296,0.00125,8000000,1000000,72.032,0,2000000,16932.979626,97.52738699999827,1281.6912648341765
33,train,250000,440,5540.936363636359,16,18460,0.0025,8250000,1000000,70.8711,0.19324358660877508,2062500,17404.918751,471.93807899999956,529.7305115317898
33,test,125000,88,6010.590909090907,1156,16072,0.00125,8250000,1000000,71.4764,0,2062500,17503.635578,98.71154600000227,1266.3158978383049
34,train,250000,375,4883.125333333331,732,21352,0.0025,8500000,1000000,68.2629,0.17791812268928897,2125000,17975.216469,471.57984999999826,530.1329138639001
34,test,125000,84,5096.809523809526,1544,12004,0.00125,8500000,1000000,68.3586,0,2125000,18073.029456,97.80735600000116,1278.0224832986848
35,train,250000,422,5891.677725118486,1064,16812,0.0025,8750000,1000000,66.0387,0.16399593188911998,2187500,18544.869541,471.83906899999783,529.8416693849512
35,test,125000,122,6842.196721311475,1064,16060,0.00125,8750000,1000000,66.114,0,2187500,18643.876062,99.00122499999998,1262.6106394138055
36,train,250000,373,7153.898123324398,968,16552,0.0025,9000000,1000000,71.9364,0.15407138594629091,2250000,19114.284475,470.407350999998,531.4542799310997
36,test,125000,63,8546.412698412698,1796,25340,0.00125,9000000,1000000,71.2627,0,2250000,19209.776433,95.48649999999907,1309.085577542388
37,train,250000,340,7600.305882352935,760,24760,0.0025,9250000,1000000,77.8597,0.15241707242487029,2312500,19666.247083000002,456.46960500000205,547.6815920744577
37,test,125000,59,9713.423728813561,2700,21300,0.00125,9250000,1000000,78.1354,0,2312500,19762.046232,95.79361100000096,1304.8886945080162
38,train,250000,332,6718.361445783131,1252,18176,0.0025,9500000,1000000,72.0583,0.13848776129628315,2375000,20218.257237,456.2099780000026,547.9932751492747
38,test,125000,145,5413.737931034485,1288,15308,0.00125,9500000,1000000,71.0687,0,2375000,20313.375552,95.11280400000032,1314.2289444016346
39,train,250000,304,7600.842105263157,1124,24024,0.0025,9750000,1000000,74.9557,0.12766769105423847,2437500,20770.103973,456.7273779999996,547.3724852990972
39,test,125000,42,5814.000000000001,1676,11688,0.00125,9750000,1000000,74.5087,0,2437500,20865.638985,95.52944399999978,1308.4970954086186
40,train,250000,459,6519.119825708063,152,23192,0.0025,10000000,1000000,74.1562,0.12845283879097152,2500000,21324.505958,458.86586700000043,544.8215218849559
40,test,125000,51,8361.960784313726,1376,26704,0.00125,10000000,1000000,73.2876,0,2500000,21420.066686000002,95.55524800000057,1308.143745281256
41,train,250000,366,6451.322404371589,1368,19460,0.0025,10250000,1000000,74.9411,0.13209365729058864,2562500,21877.266212000002,457.1984830000001,546.808463491774
41,test,125000,87,5901.517241379312,980,14360,0.00125,10250000,1000000,74.2982,0,2562500,21972.811424,95.53973199999746,1308.35619258387
42,train,250000,370,7095.7405405405425,1132,18224,0.0025,10500000,1000000,74.0192,0.1325225444861691,2625000,22430.532740000002,457.7202600000019,546.1851306297846
42,test,125000,126,8777.269841269843,2344,21548,0.00125,10500000,1000000,74.2787,0,2625000,22526.441892000003,95.90379500000199,1303.3895061191
