epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
63,train,250000,285,8541.670175438594,1420,16652,0.0025,15750000,1000000,70.0382,0.066998054102007626,3937500,37673.182794,498.9075190000003,501.09487325645983
63,test,125000,65,7889.353846153849,2848,18128,0.00125,15750000,1000000,70.1913,0,3937500,37776.390498,103.1811830000006,1211.4612021845037
64,train,250000,289,7736.249134948097,1016,17144,0.0025,16000000,1000000,71.9279,0.058435733240795554,4000000,38272.353223,495.9615709999998,504.07131241222737
64,test,125000,83,7829.253012048192,660,15348,0.00125,16000000,1000000,71.8386,0,4000000,38374.795913,102.4164940000046,1220.506532863685
65,train,250000,350,7027.451428571427,1248,17368,0.0025,16250000,1000000,70.061,0.061681384700899768,4062500,38870.720829,495.92376299999887,504.10974156122575
65,test,125000,98,7353.183673469388,1180,15600,0.00125,16250000,1000000,70.3716,0,4062500,38972.99486,102.24760699999752,1222.5224987417362
66,train,250000,335,7926.268656716421,156,25036,0.0025,16500000,1000000,72.2933,0.067582068826097408,4125000,39470.96234,497.9663509999955,502.0419542363863
66,test,125000,77,5798.18181818182,1564,11544,0.00125,16500000,1000000,72.1399,0,4125000,39574.184431,103.19560300000012,1211.2919190946523
67,train,250000,306,7802.169934640521,604,25784,0.0025,16750000,1000000,68.9596,0.065557303842603221,4187500,40073.002714,498.8171380000058,501.1856669607793
67,test,125000,57,9916.070175438592,2660,27324,0.00125,16750000,1000000,69.3033,0,4187500,40176.094484,103.06531299999915,1212.823173592856
68,train,250000,286,8492.671328671326,288,28296,0.0025,17000000,1000000,71.3089,0.060100110172325645,4250000,40673.996502,497.9008710000053,502.10797883901944
68,test,125000,108,8692.111111111106,1384,19380,0.00125,17000000,1000000,71.2981,0,4250000,40777.427576,103.40447300000233,1208.8451918322448
69,train,250000,319,9030.53291536049,1992,26216,0.0025,17250000,1000000,71.1625,0.061318289309901956,4312500,41276.445305,499.01662300000316,500.98531487196254
69,test,125000,79,8723.443037974686,1500,22720,0.00125,17250000,1000000,71.8699,0,4312500,41379.592309,103.120597000001,1212.1729667643292
70,train,250000,279,8549.720430107538,216,26028,0.0025,17500000,1000000,69.888,0.059599638570022026,4375000,41878.325264,498.7318230000019,501.27140172484854
70,test,125000,63,9499.047619047617,1672,20208,0.00125,17500000,1000000,70.2558,0,4375000,41981.404152,103.05269000000408,1212.9717331977947
71,train,250000,284,7446.450704225357,728,21732,0.0025,17750000,1000000,70.2986,0.055013466628997247,4437500,42479.977703,498.5723999999973,501.43168775488044
71,test,125000,82,7492.731707317076,2492,16184,0.00125,17750000,1000000,70.1578,0,4437500,42582.940704,102.93657499999972,1214.3399952835068
72,train,250000,329,8049.568389057751,708,25880,0.0025,18000000,1000000,72.4044,0.055029251177336508,4500000,43082.173156,499.2313030000005,500.7698806098298
72,test,125000,109,7917.541284403671,1580,17060,0.00125,18000000,1000000,71.9635,0,4500000,43185.524659,103.32474300000467,1209.7779909309268
73,train,250000,372,7752.365591397846,780,25188,0.0025,18250000,1000000,76.9343,0.06006223852153645,4562500,43685.059382,499.5335899999991,500.46684548280416
73,test,125000,90,9526.577777777782,436,25484,0.00125,18250000,1000000,77.0104,0,4562500,43788.287718,103.20174399999814,1211.2198414011516
74,train,250000,348,8455.413793103458,1100,24316,0.0025,18500000,1000000,75.66,0.065614232379062082,4625000,44287.451369,499.16253800000413,500.83886703853153
74,test,125000,99,8036.363636363635,1320,24280,0.00125,18500000,1000000,75.6966,0,4625000,44390.642176,103.16443799999979,1211.6578389153854
75,train,250000,318,8254.679245283012,736,25384,0.0025,18750000,1000000,74.847,0.067153572868936542,4687500,44889.952402,499.30906900000264,500.69188709247874
75,test,125000,42,10729.428571428572,2056,26944,0.00125,18750000,1000000,75.7739,0,4687500,44993.333695,103.35469400000147,1209.4274112020323
76,train,250000,311,7270.5723472668815,32,25000,0.0025,19000000,1000000,74.8498,0.059536491742523082,4750000,45491.689179,498.3543340000033,501.6511003193129
76,test,125000,39,5825.948717948719,1716,14388,0.00125,19000000,1000000,74.0166,0,4750000,45594.51827,102.8028340000019,1215.9197868027422
77,train,250000,388,7355.288659793816,752,18520,0.0025,19250000,1000000,74.4435,0.053873809727953019,4812500,46093.548706,499.02928899999824,500.9725992255354
77,test,125000,168,9781.904761904765,1376,24532,0.00125,19250000,1000000,73.6867,0,4812500,46197.086261,103.51107599999523,1207.6002378721844
